timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-03-29 02:30:00+00:00,New Delhi-8118,61.0,22.03,37.24,0.01,-1.25,-1.09,2025-03-29,2,48.67,48.0,13.0
2025-03-29 03:30:00+00:00,New Delhi-8118,73.0,33.67,54.33,0.06,1.4,0.41,2025-03-29,3,60.67,61.0,12.0
2025-03-29 04:30:00+00:00,New Delhi-8118,72.0,24.75,69.16,0.06,-0.63,1.71,2025-03-29,4,68.67,73.0,-1.0
2025-03-29 05:30:00+00:00,New Delhi-8118,49.0,20.65,49.27,-0.05,-1.57,-0.04,2025-03-29,5,64.67,72.0,-23.0
2025-03-29 06:30:00+00:00,New Delhi-8118,33.0,20.4,48.58,-0.12,-1.63,-0.1,2025-03-29,6,51.33,49.0,-16.0
2025-03-29 07:30:00+00:00,New Delhi-8118,27.0,21.2,31.92,-0.15,-1.44,-1.56,2025-03-29,7,36.33,33.0,-6.0
2025-03-29 08:30:00+00:00,New Delhi-8118,25.0,27.03,68.3,-0.16,-0.11,1.63,2025-03-29,8,28.33,27.0,-2.0
2025-03-29 09:30:00+00:00,New Delhi-8118,25.0,34.15,46.02,-0.16,1.51,-0.32,2025-03-29,9,25.67,25.0,0.0
2025-03-29 10:30:00+00:00,New Delhi-8118,17.0,20.61,34.02,-0.2,-1.58,-1.37,2025-03-29,10,22.33,25.0,-8.0
2025-03-29 11:30:00+00:00,New Delhi-8118,13.0,21.84,69.91,-0.21,-1.3,1.77,2025-03-29,11,18.33,17.0,-4.0
2025-03-29 12:30:00+00:00,New Delhi-8118,21.0,29.47,49.52,-0.18,0.44,-0.01,2025-03-29,12,17.0,13.0,8.0
2025-03-29 13:30:00+00:00,New Delhi-8118,25.0,32.59,34.69,-0.16,1.16,-1.31,2025-03-29,13,19.67,21.0,4.0
2025-03-29 14:30:00+00:00,New Delhi-8118,24.0,33.36,56.92,-0.16,1.33,0.63,2025-03-29,14,23.33,25.0,-1.0
2025-03-29 15:30:00+00:00,New Delhi-8118,38.0,33.68,61.91,-0.1,1.4,1.07,2025-03-29,15,29.0,24.0,14.0
2025-03-29 16:30:00+00:00,New Delhi-8118,36.0,34.25,45.42,-0.11,1.53,-0.37,2025-03-29,16,32.67,38.0,-2.0
2025-03-29 17:30:00+00:00,New Delhi-8118,33.0,28.49,43.68,-0.12,0.22,-0.53,2025-03-29,17,35.67,36.0,-3.0
2025-03-29 18:30:00+00:00,New Delhi-8118,43.0,27.07,46.74,-0.08,-0.1,-0.26,2025-03-29,18,37.33,33.0,10.0
2025-03-29 19:30:00+00:00,New Delhi-8118,58.0,34.34,46.88,-0.01,1.56,-0.25,2025-03-29,19,44.67,43.0,15.0
2025-03-29 20:30:00+00:00,New Delhi-8118,57.0,27.83,37.32,-0.01,0.07,-1.08,2025-03-29,20,52.67,58.0,-1.0
2025-03-29 21:30:00+00:00,New Delhi-8118,62.0,22.13,67.46,0.01,-1.23,1.56,2025-03-29,21,59.0,57.0,5.0
2025-03-29 22:30:00+00:00,New Delhi-8118,55.0,22.26,68.78,-0.02,-1.2,1.67,2025-03-29,22,58.0,62.0,-7.0
2025-03-29 23:30:00+00:00,New Delhi-8118,62.0,34.96,59.22,0.01,1.7,0.84,2025-03-29,23,59.67,55.0,7.0
2025-03-30 00:30:00+00:00,New Delhi-8118,48.0,34.5,57.14,-0.05,1.59,0.65,2025-03-30,0,55.0,62.0,-14.0
2025-03-30 01:30:00+00:00,New Delhi-8118,71.0,27.1,41.31,0.05,-0.1,-0.73,2025-03-30,1,60.33,48.0,23.0
2025-03-30 02:30:00+00:00,New Delhi-8118,64.0,31.55,60.18,0.02,0.92,0.92,2025-03-30,2,61.0,71.0,-7.0
2025-03-30 03:30:00+00:00,New Delhi-8118,75.0,27.71,58.4,0.07,0.04,0.76,2025-03-30,3,70.0,64.0,11.0
2025-03-30 04:30:00+00:00,New Delhi-8118,53.0,28.6,36.07,-0.03,0.25,-1.19,2025-03-30,4,64.0,75.0,-22.0
2025-03-30 05:30:00+00:00,New Delhi-8118,22.0,25.21,49.82,-0.17,-0.53,0.01,2025-03-30,5,50.0,53.0,-31.0
2025-03-30 06:30:00+00:00,New Delhi-8118,19.0,30.42,33.29,-0.19,0.66,-1.44,2025-03-30,6,31.33,22.0,-3.0
2025-03-30 07:30:00+00:00,New Delhi-8118,18.0,23.24,66.74,-0.19,-0.98,1.49,2025-03-30,7,19.67,19.0,-1.0
2025-03-30 08:30:00+00:00,New Delhi-8118,13.0,33.72,63.3,-0.21,1.41,1.19,2025-03-30,8,16.67,18.0,-5.0
2025-03-30 09:30:00+00:00,New Delhi-8118,17.0,32.72,34.22,-0.2,1.19,-1.35,2025-03-30,9,16.0,13.0,4.0
2025-03-30 10:30:00+00:00,New Delhi-8118,15.0,34.88,66.68,-0.2,1.68,1.49,2025-03-30,10,15.0,17.0,-2.0
2025-03-30 11:30:00+00:00,New Delhi-8118,14.0,25.49,42.46,-0.21,-0.46,-0.63,2025-03-30,11,15.33,15.0,-1.0
2025-03-30 12:30:00+00:00,New Delhi-8118,17.0,22.43,59.33,-0.2,-1.16,0.85,2025-03-30,12,15.33,14.0,3.0
2025-03-30 13:30:00+00:00,New Delhi-8118,19.0,23.78,45.06,-0.19,-0.85,-0.4,2025-03-30,13,16.67,17.0,2.0
2025-03-30 14:30:00+00:00,New Delhi-8118,22.0,31.0,61.6,-0.17,0.79,1.04,2025-03-30,14,19.33,19.0,3.0
2025-03-30 15:30:00+00:00,New Delhi-8118,36.0,31.32,55.14,-0.11,0.87,0.48,2025-03-30,15,25.67,22.0,14.0
2025-03-30 16:30:00+00:00,New Delhi-8118,53.0,28.65,58.89,-0.03,0.26,0.81,2025-03-30,16,37.0,36.0,17.0
2025-03-30 17:30:00+00:00,New Delhi-8118,65.0,34.7,65.55,0.02,1.64,1.39,2025-03-30,17,51.33,53.0,12.0
2025-03-30 18:30:00+00:00,New Delhi-8118,70.0,26.93,51.81,0.05,-0.14,0.19,2025-03-30,18,62.67,65.0,5.0
2025-03-30 19:30:00+00:00,New Delhi-8118,67.0,20.52,60.68,0.03,-1.6,0.96,2025-03-30,19,67.33,70.0,-3.0
2025-03-30 20:30:00+00:00,New Delhi-8118,78.0,34.26,44.64,0.08,1.54,-0.44,2025-03-30,20,71.67,67.0,11.0
2025-03-30 21:30:00+00:00,New Delhi-8118,99.0,32.57,45.69,0.18,1.15,-0.35,2025-03-30,21,81.33,78.0,21.0
2025-03-30 22:30:00+00:00,New Delhi-8118,95.0,20.66,66.23,0.16,-1.57,1.45,2025-03-30,22,90.67,99.0,-4.0
2025-03-30 23:30:00+00:00,New Delhi-8118,110.0,24.28,62.17,0.23,-0.74,1.09,2025-03-30,23,101.33,95.0,15.0
2025-03-31 00:30:00+00:00,New Delhi-8118,197.0,34.04,31.43,0.63,1.49,-1.6,2025-03-31,0,134.0,110.0,87.0
2025-03-31 01:30:00+00:00,New Delhi-8118,163.0,29.93,37.12,0.47,0.55,-1.1,2025-03-31,1,156.67,197.0,-34.0
2025-03-31 02:30:00+00:00,New Delhi-8118,165.0,28.48,66.94,0.48,0.22,1.51,2025-03-31,2,175.0,163.0,2.0
2025-03-31 03:30:00+00:00,New Delhi-8118,170.0,33.19,31.2,0.51,1.29,-1.62,2025-03-31,3,166.0,165.0,5.0
2025-03-31 04:30:00+00:00,New Delhi-8118,154.0,23.5,51.41,0.43,-0.92,0.15,2025-03-31,4,163.0,170.0,-16.0
2025-03-31 05:30:00+00:00,New Delhi-8118,83.0,26.41,48.68,0.11,-0.25,-0.09,2025-03-31,5,135.67,154.0,-71.0
2025-03-31 06:30:00+00:00,New Delhi-8118,82.0,22.87,65.02,0.1,-1.06,1.34,2025-03-31,6,106.33,83.0,-1.0
2025-03-31 07:30:00+00:00,New Delhi-8118,35.0,29.57,66.35,-0.11,0.47,1.46,2025-03-31,7,66.67,82.0,-47.0
2025-03-31 08:30:00+00:00,New Delhi-8118,21.0,25.08,58.34,-0.18,-0.56,0.76,2025-03-31,8,46.0,35.0,-14.0
2025-03-31 09:30:00+00:00,New Delhi-8118,16.0,25.73,67.49,-0.2,-0.41,1.56,2025-03-31,9,24.0,21.0,-5.0
2025-03-31 10:30:00+00:00,New Delhi-8118,9.0,24.34,44.67,-0.23,-0.73,-0.44,2025-03-31,10,15.33,16.0,-7.0
2025-03-31 11:30:00+00:00,New Delhi-8118,8.0,20.71,63.29,-0.24,-1.55,1.19,2025-03-31,11,11.0,9.0,-1.0
2025-03-31 12:30:00+00:00,New Delhi-8118,29.0,31.41,42.28,-0.14,0.89,-0.65,2025-03-31,12,15.33,8.0,21.0
2025-03-31 13:30:00+00:00,New Delhi-8118,13.0,28.88,66.99,-0.21,0.31,1.52,2025-03-31,13,16.67,29.0,-16.0
2025-03-31 14:30:00+00:00,New Delhi-8118,29.0,24.42,58.14,-0.14,-0.71,0.74,2025-03-31,14,23.67,13.0,16.0
2025-03-31 15:30:00+00:00,New Delhi-8118,41.0,29.5,62.34,-0.09,0.45,1.11,2025-03-31,15,27.67,29.0,12.0
2025-03-31 16:30:00+00:00,New Delhi-8118,50.0,28.96,63.29,-0.04,0.33,1.19,2025-03-31,16,40.0,41.0,9.0
2025-03-31 17:30:00+00:00,New Delhi-8118,44.0,28.03,32.96,-0.07,0.12,-1.46,2025-03-31,17,45.0,50.0,-6.0
2025-03-31 18:30:00+00:00,New Delhi-8118,74.0,32.28,59.29,0.07,1.09,0.84,2025-03-31,18,56.0,44.0,30.0
2025-03-31 19:30:00+00:00,New Delhi-8118,58.0,31.74,45.67,-0.01,0.96,-0.35,2025-03-31,19,58.67,74.0,-16.0
2025-03-31 20:30:00+00:00,New Delhi-8118,50.0,28.94,53.94,-0.04,0.32,0.37,2025-03-31,20,60.67,58.0,-8.0
2025-03-31 21:30:00+00:00,New Delhi-8118,63.0,28.52,66.69,0.02,0.23,1.49,2025-03-31,21,57.0,50.0,13.0
2025-03-31 22:30:00+00:00,New Delhi-8118,63.0,30.17,64.51,0.02,0.6,1.3,2025-03-31,22,58.67,63.0,0.0
2025-03-31 23:30:00+00:00,New Delhi-8118,80.0,20.08,60.81,0.09,-1.7,0.97,2025-03-31,23,68.67,63.0,17.0
2025-04-01 00:30:00+00:00,New Delhi-8118,142.0,23.76,68.45,0.38,-0.86,1.64,2025-04-01,0,95.0,80.0,62.0
2025-04-01 01:30:00+00:00,New Delhi-8118,167.0,23.57,42.22,0.49,-0.9,-0.65,2025-04-01,1,129.67,142.0,25.0
2025-04-01 02:30:00+00:00,New Delhi-8118,159.0,34.06,60.79,0.46,1.49,0.97,2025-04-01,2,156.0,167.0,-8.0
2025-04-01 03:30:00+00:00,New Delhi-8118,136.0,27.75,44.82,0.35,0.05,-0.43,2025-04-01,3,154.0,159.0,-23.0
2025-04-01 04:30:00+00:00,New Delhi-8118,117.0,33.08,44.24,0.26,1.27,-0.48,2025-04-01,4,137.33,136.0,-19.0
2025-04-01 05:30:00+00:00,New Delhi-8118,98.0,32.97,35.48,0.18,1.24,-1.24,2025-04-01,5,117.0,117.0,-19.0
2025-04-01 06:30:00+00:00,New Delhi-8118,63.0,34.35,68.33,0.02,1.56,1.63,2025-04-01,6,92.67,98.0,-35.0
2025-04-01 07:30:00+00:00,New Delhi-8118,25.0,28.1,59.37,-0.16,0.13,0.85,2025-04-01,7,62.0,63.0,-38.0
2025-04-01 08:30:00+00:00,New Delhi-8118,22.0,34.15,58.07,-0.17,1.51,0.73,2025-04-01,8,36.67,25.0,-3.0
2025-04-01 09:30:00+00:00,New Delhi-8118,23.0,20.11,51.17,-0.17,-1.69,0.13,2025-04-01,9,23.33,22.0,1.0
2025-04-01 10:30:00+00:00,New Delhi-8118,26.0,30.37,63.91,-0.15,0.65,1.25,2025-04-01,10,23.67,23.0,3.0
2025-04-01 11:30:00+00:00,New Delhi-8118,18.0,33.49,47.29,-0.19,1.36,-0.21,2025-04-01,11,22.33,26.0,-8.0
2025-04-01 12:30:00+00:00,New Delhi-8118,23.0,26.62,51.8,-0.17,-0.21,0.19,2025-04-01,12,22.33,18.0,5.0
2025-04-01 13:30:00+00:00,New Delhi-8118,27.0,26.49,63.09,-0.15,-0.24,1.17,2025-04-01,13,22.67,23.0,4.0
2025-04-01 14:30:00+00:00,New Delhi-8118,43.0,20.81,57.11,-0.08,-1.53,0.65,2025-04-01,14,31.0,27.0,16.0
2025-04-01 15:30:00+00:00,New Delhi-8118,69.0,20.98,31.39,0.04,-1.49,-1.6,2025-04-01,15,46.33,43.0,26.0
2025-04-01 16:30:00+00:00,New Delhi-8118,65.0,24.36,51.44,0.02,-0.72,0.15,2025-04-01,16,59.0,69.0,-4.0
2025-04-01 17:30:00+00:00,New Delhi-8118,98.0,25.34,65.77,0.18,-0.5,1.41,2025-04-01,17,77.33,65.0,33.0
2025-04-01 18:30:00+00:00,New Delhi-8118,116.0,21.94,68.2,0.26,-1.27,1.62,2025-04-01,18,93.0,98.0,18.0
2025-04-01 19:30:00+00:00,New Delhi-8118,110.0,34.75,59.23,0.23,1.65,0.84,2025-04-01,19,108.0,116.0,-6.0
2025-04-01 20:30:00+00:00,New Delhi-8118,106.0,34.78,63.24,0.21,1.66,1.19,2025-04-01,20,110.67,110.0,-4.0
2025-04-01 21:30:00+00:00,New Delhi-8118,96.0,21.97,58.61,0.17,-1.27,0.78,2025-04-01,21,104.0,106.0,-10.0
2025-04-01 22:30:00+00:00,New Delhi-8118,99.0,32.05,32.98,0.18,1.03,-1.46,2025-04-01,22,100.33,96.0,3.0
2025-04-01 23:30:00+00:00,New Delhi-8118,107.0,21.32,46.55,0.22,-1.42,-0.27,2025-04-01,23,100.67,99.0,8.0
2025-04-02 00:30:00+00:00,New Delhi-8118,158.0,21.07,57.4,0.45,-1.47,0.68,2025-04-02,0,121.33,107.0,51.0
2025-04-02 01:30:00+00:00,New Delhi-8118,211.0,34.04,46.83,0.69,1.49,-0.25,2025-04-02,1,158.67,158.0,53.0
2025-04-02 02:30:00+00:00,New Delhi-8118,244.0,28.85,34.37,0.85,0.3,-1.34,2025-04-02,2,204.33,211.0,33.0
2025-04-02 03:30:00+00:00,New Delhi-8118,174.0,25.83,40.6,0.52,-0.39,-0.8,2025-04-02,3,209.67,244.0,-70.0
2025-04-02 04:30:00+00:00,New Delhi-8118,133.0,21.83,67.25,0.34,-1.3,1.54,2025-04-02,4,183.67,174.0,-41.0
2025-04-02 05:30:00+00:00,New Delhi-8118,110.0,31.55,66.09,0.23,0.92,1.44,2025-04-02,5,139.0,133.0,-23.0
2025-04-02 06:30:00+00:00,New Delhi-8118,84.0,22.61,42.73,0.11,-1.12,-0.61,2025-04-02,6,109.0,110.0,-26.0
2025-04-02 07:30:00+00:00,New Delhi-8118,56.0,21.33,52.44,-0.02,-1.41,0.24,2025-04-02,7,83.33,84.0,-28.0
2025-04-02 08:30:00+00:00,New Delhi-8118,33.0,31.0,50.58,-0.12,0.79,0.08,2025-04-02,8,57.67,56.0,-23.0
2025-04-02 09:30:00+00:00,New Delhi-8118,29.0,29.08,62.93,-0.14,0.36,1.16,2025-04-02,9,39.33,33.0,-4.0
2025-04-02 10:30:00+00:00,New Delhi-8118,27.0,29.03,40.98,-0.15,0.34,-0.76,2025-04-02,10,29.67,29.0,-2.0
2025-04-02 11:30:00+00:00,New Delhi-8118,28.0,29.41,33.1,-0.15,0.43,-1.45,2025-04-02,11,28.0,27.0,1.0
2025-04-02 12:30:00+00:00,New Delhi-8118,76.0,21.16,49.79,0.08,-1.45,0.01,2025-04-02,12,43.67,28.0,48.0
2025-04-02 13:30:00+00:00,New Delhi-8118,42.0,23.67,53.08,-0.08,-0.88,0.3,2025-04-02,13,48.67,76.0,-34.0
2025-04-02 14:30:00+00:00,New Delhi-8118,49.0,20.42,57.43,-0.05,-1.62,0.68,2025-04-02,14,55.67,42.0,7.0
2025-04-02 15:30:00+00:00,New Delhi-8118,55.0,30.86,42.85,-0.02,0.76,-0.6,2025-04-02,15,48.67,49.0,6.0
2025-04-02 16:30:00+00:00,New Delhi-8118,111.0,21.58,59.62,0.24,-1.36,0.87,2025-04-02,16,71.67,55.0,56.0
2025-04-02 17:30:00+00:00,New Delhi-8118,69.0,26.73,35.63,0.04,-0.18,-1.23,2025-04-02,17,78.33,111.0,-42.0
2025-04-02 18:30:00+00:00,New Delhi-8118,72.0,33.36,39.81,0.06,1.33,-0.86,2025-04-02,18,84.0,69.0,3.0
2025-04-02 19:30:00+00:00,New Delhi-8118,88.0,34.65,60.37,0.13,1.63,0.94,2025-04-02,19,76.33,72.0,16.0
2025-04-02 20:30:00+00:00,New Delhi-8118,90.0,27.83,68.83,0.14,0.07,1.68,2025-04-02,20,83.33,88.0,2.0
2025-04-02 21:30:00+00:00,New Delhi-8118,88.0,31.47,47.44,0.13,0.9,-0.2,2025-04-02,21,88.67,90.0,-2.0
2025-04-02 22:30:00+00:00,New Delhi-8118,80.0,30.84,61.74,0.09,0.76,1.06,2025-04-02,22,86.0,88.0,-8.0
2025-04-02 23:30:00+00:00,New Delhi-8118,74.0,21.23,41.15,0.07,-1.44,-0.75,2025-04-02,23,80.67,80.0,-6.0
2025-04-03 00:30:00+00:00,New Delhi-8118,74.0,25.15,35.42,0.07,-0.54,-1.25,2025-04-03,0,76.0,74.0,0.0
2025-04-03 01:30:00+00:00,New Delhi-8118,88.0,25.55,36.42,0.13,-0.45,-1.16,2025-04-03,1,78.67,74.0,14.0
2025-04-03 02:30:00+00:00,New Delhi-8118,92.0,34.8,39.3,0.15,1.66,-0.91,2025-04-03,2,84.67,88.0,4.0
2025-04-03 03:30:00+00:00,New Delhi-8118,103.0,22.34,36.54,0.2,-1.18,-1.15,2025-04-03,3,94.33,92.0,11.0
2025-04-03 04:30:00+00:00,New Delhi-8118,97.0,21.74,45.74,0.17,-1.32,-0.35,2025-04-03,4,97.33,103.0,-6.0
2025-04-03 05:30:00+00:00,New Delhi-8118,68.0,23.31,61.6,0.04,-0.96,1.04,2025-04-03,5,89.33,97.0,-29.0
2025-04-03 06:30:00+00:00,New Delhi-8118,40.0,27.43,45.97,-0.09,-0.02,-0.32,2025-04-03,6,68.33,68.0,-28.0
2025-04-03 07:30:00+00:00,New Delhi-8118,33.0,24.82,56.11,-0.12,-0.62,0.56,2025-04-03,7,47.0,40.0,-7.0
2025-04-03 08:30:00+00:00,New Delhi-8118,22.0,26.48,53.98,-0.17,-0.24,0.38,2025-04-03,8,31.67,33.0,-11.0
2025-04-03 09:30:00+00:00,New Delhi-8118,17.0,28.92,36.46,-0.2,0.32,-1.16,2025-04-03,9,24.0,22.0,-5.0
2025-04-03 10:30:00+00:00,New Delhi-8118,13.0,25.38,63.71,-0.21,-0.49,1.23,2025-04-03,10,17.33,17.0,-4.0
2025-04-03 11:30:00+00:00,New Delhi-8118,22.0,23.29,64.0,-0.17,-0.97,1.25,2025-04-03,11,17.33,13.0,9.0
2025-04-03 12:30:00+00:00,New Delhi-8118,30.0,34.4,52.07,-0.14,1.57,0.21,2025-04-03,12,21.67,22.0,8.0
2025-04-03 13:30:00+00:00,New Delhi-8118,30.0,21.64,50.65,-0.14,-1.34,0.09,2025-04-03,13,27.33,30.0,0.0
2025-04-03 14:30:00+00:00,New Delhi-8118,59.0,27.97,53.96,-0.0,0.1,0.37,2025-04-03,14,39.67,30.0,29.0
2025-04-03 15:30:00+00:00,New Delhi-8118,79.0,25.11,48.32,0.09,-0.55,-0.12,2025-04-03,15,56.0,59.0,20.0
2025-04-03 16:30:00+00:00,New Delhi-8118,52.0,26.69,32.85,-0.03,-0.19,-1.47,2025-04-03,16,63.33,79.0,-27.0
2025-04-03 17:30:00+00:00,New Delhi-8118,57.0,30.17,35.23,-0.01,0.6,-1.27,2025-04-03,17,62.67,52.0,5.0
2025-04-03 18:30:00+00:00,New Delhi-8118,56.0,20.73,44.65,-0.02,-1.55,-0.44,2025-04-03,18,55.0,57.0,-1.0
2025-04-03 19:30:00+00:00,New Delhi-8118,62.0,26.79,62.84,0.01,-0.17,1.15,2025-04-03,19,58.33,56.0,6.0
2025-04-03 20:30:00+00:00,New Delhi-8118,61.0,28.92,36.97,0.01,0.32,-1.11,2025-04-03,20,59.67,62.0,-1.0
2025-04-03 21:30:00+00:00,New Delhi-8118,83.0,24.31,68.91,0.11,-0.73,1.68,2025-04-03,21,68.67,61.0,22.0
2025-04-03 22:30:00+00:00,New Delhi-8118,90.0,30.65,35.13,0.14,0.71,-1.27,2025-04-03,22,78.0,83.0,7.0
2025-04-03 23:30:00+00:00,New Delhi-8118,94.0,21.24,36.18,0.16,-1.43,-1.18,2025-04-03,23,89.0,90.0,4.0
2025-04-04 00:30:00+00:00,New Delhi-8118,97.0,25.91,48.47,0.17,-0.37,-0.11,2025-04-04,0,93.67,94.0,3.0
2025-04-04 01:30:00+00:00,New Delhi-8118,107.0,31.26,64.65,0.22,0.85,1.31,2025-04-04,1,99.33,97.0,10.0
2025-04-04 02:30:00+00:00,New Delhi-8118,128.0,34.65,62.0,0.31,1.63,1.08,2025-04-04,2,110.67,107.0,21.0
2025-04-04 03:30:00+00:00,New Delhi-8118,145.0,20.47,58.63,0.39,-1.61,0.78,2025-04-04,3,126.67,128.0,17.0
2025-04-04 04:30:00+00:00,New Delhi-8118,94.0,27.49,46.81,0.16,-0.01,-0.25,2025-04-04,4,122.33,145.0,-51.0
2025-04-04 05:30:00+00:00,New Delhi-8118,89.0,24.57,55.62,0.13,-0.67,0.52,2025-04-04,5,109.33,94.0,-5.0
2025-04-04 06:30:00+00:00,New Delhi-8118,42.0,24.63,34.93,-0.08,-0.66,-1.29,2025-04-04,6,75.0,89.0,-47.0
2025-04-04 07:30:00+00:00,New Delhi-8118,49.0,20.49,54.77,-0.05,-1.61,0.45,2025-04-04,7,60.0,42.0,7.0
2025-04-04 08:30:00+00:00,New Delhi-8118,42.0,27.77,68.73,-0.08,0.06,1.67,2025-04-04,8,44.33,49.0,-7.0
2025-04-04 09:30:00+00:00,New Delhi-8118,27.0,32.15,44.16,-0.15,1.06,-0.48,2025-04-04,9,39.33,42.0,-15.0
2025-04-04 10:30:00+00:00,New Delhi-8118,28.0,28.26,41.46,-0.15,0.17,-0.72,2025-04-04,10,32.33,27.0,1.0
2025-04-04 11:30:00+00:00,New Delhi-8118,24.0,24.64,36.34,-0.16,-0.66,-1.17,2025-04-04,11,26.33,28.0,-4.0
2025-04-04 12:30:00+00:00,New Delhi-8118,29.0,33.47,32.03,-0.14,1.36,-1.55,2025-04-04,12,27.0,24.0,5.0
2025-04-04 13:30:00+00:00,New Delhi-8118,31.0,21.85,53.8,-0.13,-1.29,0.36,2025-04-04,13,28.0,29.0,2.0
2025-04-04 14:30:00+00:00,New Delhi-8118,44.0,21.36,64.32,-0.07,-1.41,1.28,2025-04-04,14,34.67,31.0,13.0
2025-04-04 15:30:00+00:00,New Delhi-8118,56.0,33.16,39.37,-0.02,1.29,-0.9,2025-04-04,15,43.67,44.0,12.0
2025-04-04 16:30:00+00:00,New Delhi-8118,59.0,29.38,40.09,-0.0,0.42,-0.84,2025-04-04,16,53.0,56.0,3.0
2025-04-04 17:30:00+00:00,New Delhi-8118,48.0,27.66,35.66,-0.05,0.03,-1.23,2025-04-04,17,54.33,59.0,-11.0
2025-04-04 18:30:00+00:00,New Delhi-8118,45.0,25.44,46.08,-0.07,-0.48,-0.32,2025-04-04,18,50.67,48.0,-3.0
2025-04-04 19:30:00+00:00,New Delhi-8118,33.0,27.4,64.66,-0.12,-0.03,1.31,2025-04-04,19,42.0,45.0,-12.0
2025-04-04 20:30:00+00:00,New Delhi-8118,43.0,25.81,58.35,-0.08,-0.39,0.76,2025-04-04,20,40.33,33.0,10.0
2025-04-04 21:30:00+00:00,New Delhi-8118,41.0,29.13,58.38,-0.09,0.37,0.76,2025-04-04,21,39.0,43.0,-2.0
2025-04-04 22:30:00+00:00,New Delhi-8118,41.0,28.87,33.37,-0.09,0.31,-1.43,2025-04-04,22,41.67,41.0,0.0
2025-04-04 23:30:00+00:00,New Delhi-8118,58.0,33.75,66.04,-0.01,1.42,1.43,2025-04-04,23,46.67,41.0,17.0
2025-04-05 00:30:00+00:00,New Delhi-8118,81.0,27.6,56.85,0.1,0.02,0.63,2025-04-05,0,60.0,58.0,23.0
2025-04-05 01:30:00+00:00,New Delhi-8118,143.0,24.78,69.45,0.38,-0.63,1.73,2025-04-05,1,94.0,81.0,62.0
2025-04-05 02:30:00+00:00,New Delhi-8118,158.0,25.05,50.87,0.45,-0.56,0.1,2025-04-05,2,127.33,143.0,15.0
2025-04-05 03:30:00+00:00,New Delhi-8118,107.0,23.89,39.73,0.22,-0.83,-0.87,2025-04-05,3,136.0,158.0,-51.0
2025-04-05 04:30:00+00:00,New Delhi-8118,92.0,31.55,42.84,0.15,0.92,-0.6,2025-04-05,4,119.0,107.0,-15.0
2025-04-05 05:30:00+00:00,New Delhi-8118,98.0,29.96,59.16,0.18,0.56,0.83,2025-04-05,5,99.0,92.0,6.0
2025-04-05 06:30:00+00:00,New Delhi-8118,69.0,21.09,41.49,0.04,-1.47,-0.72,2025-04-05,6,86.33,98.0,-29.0
2025-04-05 07:30:00+00:00,New Delhi-8118,48.0,24.86,48.67,-0.05,-0.61,-0.09,2025-04-05,7,71.67,69.0,-21.0
2025-04-05 08:30:00+00:00,New Delhi-8118,40.0,21.65,49.02,-0.09,-1.34,-0.06,2025-04-05,8,52.33,48.0,-8.0
2025-04-05 09:30:00+00:00,New Delhi-8118,33.0,27.33,38.57,-0.12,-0.04,-0.97,2025-04-05,9,40.33,40.0,-7.0
2025-04-05 10:30:00+00:00,New Delhi-8118,31.0,24.27,60.42,-0.13,-0.74,0.94,2025-04-05,10,34.67,33.0,-2.0
2025-04-05 11:30:00+00:00,New Delhi-8118,25.0,25.4,56.53,-0.16,-0.48,0.6,2025-04-05,11,29.67,31.0,-6.0
2025-04-05 12:30:00+00:00,New Delhi-8118,25.0,21.74,51.04,-0.16,-1.32,0.12,2025-04-05,12,27.0,25.0,0.0
2025-04-05 13:30:00+00:00,New Delhi-8118,28.0,24.85,55.6,-0.15,-0.61,0.52,2025-04-05,13,26.0,25.0,3.0
2025-04-05 14:30:00+00:00,New Delhi-8118,33.0,20.44,69.5,-0.12,-1.62,1.74,2025-04-05,14,28.67,28.0,5.0
2025-04-05 15:30:00+00:00,New Delhi-8118,56.0,27.4,69.58,-0.02,-0.03,1.74,2025-04-05,15,39.0,33.0,23.0
2025-04-05 16:30:00+00:00,New Delhi-8118,67.0,30.52,35.75,0.03,0.68,-1.22,2025-04-05,16,52.0,56.0,11.0
2025-04-05 17:30:00+00:00,New Delhi-8118,80.0,31.43,60.27,0.09,0.89,0.93,2025-04-05,17,67.67,67.0,13.0
2025-04-05 18:30:00+00:00,New Delhi-8118,99.0,26.13,40.25,0.18,-0.32,-0.83,2025-04-05,18,82.0,80.0,19.0
2025-04-05 19:30:00+00:00,New Delhi-8118,108.0,29.22,65.63,0.22,0.39,1.4,2025-04-05,19,95.67,99.0,9.0
2025-04-05 20:30:00+00:00,New Delhi-8118,107.0,34.1,51.06,0.22,1.5,0.12,2025-04-05,20,104.67,108.0,-1.0
2025-04-05 21:30:00+00:00,New Delhi-8118,117.0,22.16,36.21,0.26,-1.22,-1.18,2025-04-05,21,110.67,107.0,10.0
2025-04-05 22:30:00+00:00,New Delhi-8118,147.0,22.0,66.62,0.4,-1.26,1.48,2025-04-05,22,123.67,117.0,30.0
2025-04-05 23:30:00+00:00,New Delhi-8118,174.0,25.23,61.18,0.52,-0.52,1.01,2025-04-05,23,146.0,147.0,27.0
