timestamp,region,pm25,temperature,humidity
2025-01-27T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,128.0,33.65,53.88
2025-01-27T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,132.0,20.2,38.17
2025-02-05T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,112.0,31.18,55.33
,location,,25.74,55.78
2025-02-05T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,135.0,21.53,46.77
2025-02-06T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,118.0,25.61,42.25
2025-02-06T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,76.0,25.1,49.26
2025-02-06T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,34.0,25.9,33.24
2025-02-06T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,84.0,30.96,33.24
2025-01-24T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,36.0,21.04,52.44
2025-01-24T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,126.0,24.41,30.55
,location,,24.15,67.84
2025-01-24T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,87.0,22.5,41.4
2025-01-25T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,63.0,33.06,53.49
2025-01-25T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,47.0,21.22,51.17
2025-01-25T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,41.0,30.39,58.22
2025-01-21T10:30:00.000Z,New Delhi-8118,82.0,24.72,34.81
2025-01-21T14:30:00.000Z,New Delhi-8118,161.0,32.04,41.14
2025-01-21T18:30:00.000Z,New Delhi-8118,160.0,34.7,39.27
2025-01-21T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,127.0,23.0,35.95
2025-01-22T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,136.0,22.17,67.04
2025-01-22T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,121.0,26.59,33.69
2025-01-22T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,66.0,29.57,35.11
2025-01-30T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,226.0,25.2,30.17
2025-01-30T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,145.0,26.81,35.63
2025-01-30T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,112.0,20.15,50.61
2025-01-30T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,25.97,54.74
2025-01-30T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,198.0,26.97,47.56
2025-01-30T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,24.31,61.34
2025-01-31T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,20.96,53.23
2025-01-31T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,13.0,31.96,66.24
2025-01-31T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,132.0,31.26,37.11
2025-01-31T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,205.0,30.16,37.32
2025-01-31T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,242.0,23.01,54.35
2025-01-31T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,262.0,20.22,33.37
2025-01-31T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,27.0,54.23
2025-01-31T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,166.0,32.58,36.71
2025-01-31T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,132.0,23.21,53.36
2025-01-31T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,219.0,27.94,43.11
2025-01-31T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,254.0,22.58,32.42
2025-01-31T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,264.0,22.71,40.78
2025-01-31T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,221.0,22.39,54.29
2025-01-31T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,146.0,25.03,44.05
2025-01-31T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,173.0,31.77,33.72
2025-01-31T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,238.0,25.61,53.76
2025-01-31T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,262.0,25.57,55.72
2025-01-31T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,232.0,32.55,50.15
2025-02-03T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,129.0,25.43,60.36
2025-02-03T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,136.0,22.64,68.12
2025-02-04T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,114.0,23.13,37.26
2025-02-04T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,135.0,32.75,35.12
2025-02-04T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,118.0,34.31,62.32
2025-02-04T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,208.0,23.25,33.02
2025-01-30T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,238.0,22.92,49.14
2025-01-30T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,124.0,21.69,30.77
2025-01-30T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,116.0,24.8,32.74
2025-01-30T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,169.0,28.31,49.82
2025-01-30T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,202.0,32.49,41.04
2025-01-30T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,186.0,20.61,49.58
2025-02-01T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,227.0,34.16,44.43
2025-02-01T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,206.0,31.72,41.95
2025-02-01T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,320.0,34.72,52.32
2025-02-01T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,196.0,21.59,46.22
2025-02-01T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,219.0,24.32,32.24
2025-02-01T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,177.0,32.35,59.2
2025-02-01T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,217.0,34.76,67.95
2025-02-01T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,273.0,30.89,33.47
2025-02-01T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,219.0,22.09,52.83
2025-02-01T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,195.0,35.0,59.94
2025-02-01T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,215.0,28.56,43.85
2025-02-01T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,170.0,24.63,57.15
2025-02-03T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,119.0,26.95,64.61
2025-02-03T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,141.0,32.46,64.79
2025-02-04T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,105.0,29.01,51.83
2025-02-04T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,153.0,28.35,63.64
2025-02-04T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,92.0,24.25,63.56
2025-02-04T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,193.0,30.24,45.17
2025-01-22T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,56.0,34.42,43.91
2025-01-22T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,189.0,31.88,47.31
2025-01-22T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,176.0,34.93,60.03
2025-01-22T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,158.0,26.44,63.97
2025-01-23T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,158.0,25.93,31.65
2025-01-23T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,65.0,21.17,34.71
2025-01-22T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,115.0,21.72,42.52
2025-01-22T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,256.0,21.5,33.95
2025-01-22T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,142.0,34.52,31.36
2025-01-23T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,155.0,31.24,55.07
2025-01-23T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,175.0,31.54,51.67
2025-01-23T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,36.0,34.58,60.98
2025-01-30T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,189.0,29.26,48.13
2025-01-30T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,111.0,28.81,47.93
2025-01-30T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,118.0,27.4,62.86
2025-01-30T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,186.0,26.46,40.35
2025-01-30T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,211.0,31.7,58.13
2025-01-31T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,28.6,32.69
2025-02-01T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,174.0,29.48,41.38
2025-02-02T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,183.0,22.75,62.28
2025-02-02T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,227.0,26.27,40.27
2025-02-02T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,174.0,32.78,39.77
2025-02-02T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,163.0,23.41,36.28
2025-02-02T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,184.0,21.7,55.2
2025-02-01T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,22.6,65.3
2025-02-02T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,168.0,33.37,32.29
2025-02-02T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,238.0,34.93,60.69
2025-02-02T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,167.0,34.62,36.73
2025-02-02T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,169.0,33.45,56.2
2025-02-02T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,165.0,33.66,37.15
2025-02-02T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,146.0,34.27,51.31
2025-02-03T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,153.0,25.67,58.61
2025-02-03T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,192.0,31.63,59.41
2025-02-03T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,55.0,29.38,51.73
2025-02-03T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,70.0,20.47,33.65
2025-02-03T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,106.0,27.25,36.41
2025-02-04T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,206.0,23.82,53.12
2025-02-04T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,156.0,32.25,41.39
2025-02-05T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,132.0,29.07,67.34
2025-02-05T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,111.0,30.96,55.08
2025-02-05T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,48.0,33.72,32.38
2025-02-05T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,54.0,20.89,69.32
2025-02-05T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,135.0,23.08,51.19
2025-02-05T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,131.0,22.44,51.89
2025-02-05T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,132.0,29.85,51.87
2025-02-06T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,126.0,29.89,45.64
2025-02-06T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,46.0,34.91,41.08
2025-02-06T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,39.0,31.84,61.81
2025-02-05T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,156.0,24.99,52.65
2025-02-05T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,134.0,34.85,42.65
2025-02-06T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,128.0,33.12,40.01
2025-02-06T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,128.0,30.07,66.46
2025-02-06T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,31.0,24.24,46.82
2025-02-06T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,44.0,23.07,50.64
2025-02-05T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,153.0,29.79,44.64
2025-02-05T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,129.0,21.01,50.89
2025-02-06T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,118.0,20.52,45.06
2025-02-06T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,103.0,34.16,67.35
2025-02-06T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,36.0,22.45,37.78
2025-02-06T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,61.0,20.62,59.06
2025-01-20T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,105.0,31.79,56.39
2025-01-20T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,179.0,28.33,45.34
2025-01-20T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,158.0,31.19,40.27
2025-01-20T21:30:00.000Z,New Delhi-8118,157.0,31.99,60.87
2025-01-21T01:30:00.000Z,New Delhi-8118,140.0,32.88,31.23
2025-01-21T05:30:00.000Z,New Delhi-8118,117.0,32.14,57.91
2025-01-21T09:30:00.000Z,New Delhi-8118,85.0,31.63,45.29
2025-01-22T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,78.0,30.47,41.42
2025-01-22T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,247.0,31.4,35.59
2025-01-22T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,123.0,21.98,32.05
2025-01-23T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,156.0,34.19,40.88
2025-01-23T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,164.0,33.53,31.17
2025-01-23T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,43.0,33.55,69.07
2025-01-23T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,55.0,29.04,48.03
2025-01-23T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,92.0,23.06,37.76
2025-01-23T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,102.0,23.06,53.43
2025-01-24T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,123.0,32.88,63.15
2025-01-24T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,117.0,23.23,30.17
2025-01-24T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,53.0,22.14,53.09
2025-02-02T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,153.0,31.88,32.67
2025-02-02T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,158.0,24.43,33.16
2025-02-03T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,120.0,27.9,62.7
2025-02-03T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,100.0,28.79,45.97
2025-02-03T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,74.0,26.27,53.62
2025-02-03T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,111.0,26.18,42.81
2025-02-04T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,240.0,20.17,30.23
2025-02-04T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,197.0,27.89,46.25
2025-02-04T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,126.0,23.5,57.19
2025-02-05T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,139.0,25.57,36.79
2025-02-05T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,69.0,29.32,57.45
2025-02-05T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,37.0,24.71,69.26
2025-02-04T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,235.0,32.83,52.92
2025-02-04T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,164.0,34.85,47.7
2025-02-05T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,121.0,22.45,30.18
2025-02-05T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,120.0,22.51,55.49
2025-02-05T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,48.0,26.51,51.16
2025-02-05T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,34.0,20.15,64.46
2025-02-09T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,99.0,33.61,54.98
2025-02-09T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,93.0,28.66,59.48
2025-02-09T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,66.0,28.95,59.96
2025-02-09T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,103.0,33.85,31.66
2025-02-09T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,174.0,34.35,50.86
2025-02-09T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,194.0,23.23,37.56
2025-02-15T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,56.0,27.91,62.87
2025-02-15T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,93.0,30.68,36.61
2025-02-15T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,140.0,24.88,53.16
2025-02-15T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,253.0,20.59,53.67
2025-02-16T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,265.0,21.95,60.37
2025-02-16T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,79.0,23.98,50.19
2025-01-20T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,108.0,29.35,68.72
2025-01-20T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,154.0,23.8,49.28
2025-01-20T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,194.0,23.62,60.74
2025-01-20T20:30:00.000Z,New Delhi-8118,162.0,23.4,31.89
2025-01-21T00:30:00.000Z,New Delhi-8118,143.0,24.85,34.82
2025-01-21T04:30:00.000Z,New Delhi-8118,145.0,32.93,37.93
2025-01-21T08:30:00.000Z,New Delhi-8118,102.0,25.81,58.78
2025-01-26T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,118.0,22.6,49.14
2025-01-26T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,139.0,26.07,66.7
2025-01-27T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,118.0,30.89,65.96
2025-01-27T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,101.0,29.01,39.3
2025-01-27T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,70.0,22.23,35.52
2025-01-27T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,148.0,30.22,32.71
2025-02-09T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,178.0,26.71,36.44
2025-02-10T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,178.0,32.03,58.53
2025-02-10T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,72.0,21.31,44.5
2025-02-10T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,59.0,32.39,45.85
2025-02-10T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,86.0,25.07,52.81
2025-02-10T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,165.0,27.64,37.08
2025-02-15T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,74.0,25.55,59.19
2025-02-15T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,63.0,24.15,63.2
2025-02-15T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,126.0,28.06,57.97
2025-02-15T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,231.0,27.39,44.09
2025-02-16T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,254.0,30.96,46.65
2025-02-16T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,164.0,32.5,53.57
2025-01-24T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,67.0,26.72,51.05
2025-01-24T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,116.0,27.04,50.55
2025-01-24T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,90.0,26.96,69.55
2025-01-25T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,74.0,21.97,52.02
2025-01-25T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,59.0,25.36,49.34
2025-01-25T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,45.0,21.52,59.67
2025-01-23T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,44.0,27.19,60.32
2025-01-23T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,99.0,29.23,64.43
2025-01-23T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,94.0,21.9,44.2
2025-01-23T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,121.0,29.24,35.12
2025-01-24T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,115.0,25.86,55.18
2025-01-24T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,62.0,30.93,64.79
2025-01-24T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,89.0,27.08,58.86
2025-01-24T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,101.0,33.9,34.51
2025-01-24T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,90.0,24.91,56.51
2025-01-25T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,69.0,24.26,55.97
2025-01-25T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,53.0,29.43,64.62
2025-01-25T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,43.0,34.85,35.89
2025-02-07T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,27.0,31.57,64.22
2025-02-07T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,31.0,35.0,38.16
2025-02-07T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,68.0,28.22,44.46
2025-02-07T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,104.0,30.17,40.41
2025-02-07T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,77.0,22.06,31.72
2025-02-08T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,83.0,26.18,40.79
2025-02-07T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,42.0,22.34,57.99
2025-02-07T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,44.0,32.13,48.81
2025-02-07T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,65.0,20.49,34.11
2025-02-07T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,91.0,33.92,60.64
2025-02-08T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,83.0,22.84,47.29
2025-02-08T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,82.0,30.22,37.06
2025-02-07T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,41.0,26.22,66.34
2025-02-07T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,71.0,28.61,53.92
2025-02-07T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,82.0,30.78,33.14
2025-02-07T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,69.0,33.16,45.78
2025-02-08T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,89.0,33.42,50.04
2025-02-08T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,69.0,27.35,63.31
2025-02-09T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,106.0,32.52,51.16
2025-02-09T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,92.0,28.5,46.12
2025-02-09T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,71.0,29.88,44.61
2025-02-09T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,58.0,33.6,65.12
2025-02-09T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,165.0,21.4,53.79
2025-02-09T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,195.0,27.37,53.03
2025-02-23T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,91.0,20.97,60.82
2025-02-23T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,87.0,31.0,65.31
2025-02-23T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,41.0,21.97,62.21
2025-02-23T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,37.0,30.92,53.44
2025-02-23T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,81.0,31.06,60.88
2025-02-23T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,105.0,31.62,36.47
2025-02-23T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,78.0,25.34,33.09
2025-02-23T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,62.0,26.18,36.86
2025-02-23T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,41.0,32.72,58.34
2025-02-23T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,38.0,28.91,41.99
2025-02-23T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,85.0,21.89,58.27
2025-02-23T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,103.0,29.4,48.89
2025-01-23T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,97.0,30.71,45.26
2025-01-23T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,91.0,32.87,37.41
2025-01-23T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,93.0,28.5,44.82
2025-01-24T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,121.0,27.29,61.39
2025-01-24T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,96.0,24.2,57.66
2025-01-24T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,41.0,25.72,38.76
2025-02-12T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,48.0,21.62,34.61
2025-02-12T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,29.0,29.01,60.31
2025-02-12T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,59.0,34.29,68.83
2025-02-12T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,70.0,26.1,65.97
2025-02-12T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,69.0,34.99,36.69
2025-02-13T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,77.0,32.42,63.19
2025-01-12T19:30:00.000Z,New Delhi-8118,180.0,24.64,33.55
2025-01-12T23:30:00.000Z,New Delhi-8118,108.0,26.32,41.51
2025-01-13T03:30:00.000Z,New Delhi-8118,106.0,29.17,46.47
2025-01-13T07:30:00.000Z,New Delhi-8118,110.0,28.37,42.38
2025-01-13T11:30:00.000Z,New Delhi-8118,117.0,34.02,41.67
2025-01-13T15:30:00.000Z,New Delhi-8118,127.0,28.85,67.6
,location,,21.14,39.02
2025-01-13T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,121.0,24.54,50.71
2025-01-21T11:30:00.000Z,New Delhi-8118,87.0,22.48,68.43
2025-01-21T15:30:00.000Z,New Delhi-8118,176.0,24.94,53.41
,location,,32.12,45.36
2025-01-21T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,119.0,32.37,67.27
2025-01-22T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,120.0,22.76,59.75
2025-01-22T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,111.0,28.87,50.03
2025-01-22T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,58.0,30.3,42.1
2025-01-21T13:30:00.000Z,New Delhi-8118,124.0,22.14,56.58
2025-01-21T17:30:00.000Z,New Delhi-8118,156.0,26.5,35.52
2025-01-21T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,135.0,27.26,68.49
2025-01-22T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,130.0,34.65,31.98
2025-01-22T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,144.0,24.18,37.13
2025-01-22T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,67.0,23.33,51.34
